"dialog_id","turn_id","domains","domains_original","context","schema","target","is_api_call"
"1_00076","5","flights","Flights_3","User: Hello, could you help to search for some Premium Economy one way flights?
System: Where would you like to depart from?
User: I would prefer to depart from Vancouver.
System: What is your preferred destination>
User: I will be flying to Seattle with zero check in bags.
System: When would you like to travel?
Last User Utterance:I will be flying on the 14th of March.
End Dialog History

Search Results:
{'search_results': {'airlines': 'Air Canada', 'arrives_next_day': 'False', 'departure_date': '2019-03-14', 'destination_airport_name': 'Seattle-Tacoma International Airport', 'destination_city': 'Seattle', 'flight_class': 'Premium Economy', 'number_checked_bags': '0', 'number_stops': '1', 'origin_airport_name': 'YVR International Airport', 'origin_city': 'Vancouver', 'outbound_arrival_time': '20:42', 'outbound_departure_time': '12:15', 'passengers': '1', 'price': '455'}}
End Search Results
ApiCall(method='SearchOnewayFlight', parameters={'departure_date': '2019-03-14', 'destination_city': 'Seattle', 'flight_class': 'Premium Economy', 'number_checked_bags': '0', 'origin_city': 'Vancouver'})","Schema for Flights
Intent: SearchOnewayFlight
required slots: origin city,destination city,departure date
optional slots: airlines,passengers,flight class,number checked bags
Intent: SearchRoundtripFlights
required slots: origin city,destination city,departure date,return date
optional slots: airlines,passengers,flight class,number checked bags","Would you like to travel with Air Canada with 1 layover? The flight will depart at 12:15 pm local time and cost you $455 per passenger.","0"
"1_00076","6","flights","Flights_3","User: Hello, could you help to search for some Premium Economy one way flights?
System: Where would you like to depart from?
User: I would prefer to depart from Vancouver.
System: What is your preferred destination>
User: I will be flying to Seattle with zero check in bags.
System: When would you like to travel?
User: I will be flying on the 14th of March.
System: Would you like to travel with Air Canada with 1 layover? The flight will depart at 12:15 pm local time and cost you $455 per passenger.
Last User Utterance:I see, that's all I need. Thank you.
End Dialog History

","Schema for Flights
Intent: SearchOnewayFlight
required slots: origin city,destination city,departure date
optional slots: airlines,passengers,flight class,number checked bags
Intent: SearchRoundtripFlights
required slots: origin city,destination city,departure date,return date
optional slots: airlines,passengers,flight class,number checked bags","No problem, have a great day!","0"
"1_00077","1","flights","Flights_3","
Last User Utterance:I need a one way flight and I have 0 bags that need to be checked in.
End Dialog History

","Schema for Flights
Intent: SearchOnewayFlight
required slots: origin city,destination city,departure date
optional slots: airlines,passengers,flight class,number checked bags
Intent: SearchRoundtripFlights
required slots: origin city,destination city,departure date,return date
optional slots: airlines,passengers,flight class,number checked bags","On which date would you like to travel and to where?","0"
"1_00077","2","flights","Flights_3","User: I need a one way flight and I have 0 bags that need to be checked in.
System: On which date would you like to travel and to where?
Last User Utterance:I want to fly to Seattle on the 6th of March.
End Dialog History

","Schema for Flights
Intent: SearchOnewayFlight
required slots: origin city,destination city,departure date
optional slots: airlines,passengers,flight class,number checked bags
Intent: SearchRoundtripFlights
required slots: origin city,destination city,departure date,return date
optional slots: airlines,passengers,flight class,number checked bags","What city do you want to leave from?","0"
"1_00077","3","flights","Flights_3","User: I need a one way flight and I have 0 bags that need to be checked in.
System: On which date would you like to travel and to where?
User: I want to fly to Seattle on the 6th of March.
System: What city do you want to leave from?
Last User Utterance:Look for flights departing Atlanta.
End Dialog History

","Schema for Flights
Intent: SearchOnewayFlight
required slots: origin city,destination city,departure date
optional slots: airlines,passengers,flight class,number checked bags
Intent: SearchRoundtripFlights
required slots: origin city,destination city,departure date,return date
optional slots: airlines,passengers,flight class,number checked bags","ApiCall(method='SearchOnewayFlight', parameters={'departure_date': '2019-03-06', 'destination_city': 'Seattle', 'number_checked_bags': '0', 'origin_city': 'Atlanta'})","1"
"1_00077","4","flights","Flights_3","User: I need a one way flight and I have 0 bags that need to be checked in.
System: On which date would you like to travel and to where?
User: I want to fly to Seattle on the 6th of March.
System: What city do you want to leave from?
Last User Utterance:Look for flights departing Atlanta.
End Dialog History

Search Results:
{'search_results': {'airlines': 'American Airlines', 'arrives_next_day': 'False', 'departure_date': '2019-03-06', 'destination_airport_name': 'Seattle-Tacoma International Airport', 'destination_city': 'Seattle', 'flight_class': 'Economy', 'number_checked_bags': '0', 'number_stops': '0', 'origin_airport_name': 'Hartsfield-Jackson International Airport', 'origin_city': 'Atlanta', 'outbound_arrival_time': '18:52', 'outbound_departure_time': '16:20', 'passengers': '1', 'price': '187'}}
End Search Results
ApiCall(method='SearchOnewayFlight', parameters={'departure_date': '2019-03-06', 'destination_city': 'Seattle', 'number_checked_bags': '0', 'origin_city': 'Atlanta'})","Schema for Flights
Intent: SearchOnewayFlight
required slots: origin city,destination city,departure date
optional slots: airlines,passengers,flight class,number checked bags
Intent: SearchRoundtripFlights
required slots: origin city,destination city,departure date,return date
optional slots: airlines,passengers,flight class,number checked bags","I have 4 flights for you. How about American Airlines? There is one flight that takes off at 4:20 pm local time with 0 layovers. This ticket costs $187 per passenger.","0"
"1_00077","5","flights","Flights_3","User: I need a one way flight and I have 0 bags that need to be checked in.
System: On which date would you like to travel and to where?
User: I want to fly to Seattle on the 6th of March.
System: What city do you want to leave from?
User: Look for flights departing Atlanta.
System: I have 4 flights for you. How about American Airlines? There is one flight that takes off at 4:20 pm local time with 0 layovers. This ticket costs $187 per passenger.
Last User Utterance:I need something else. Could you find economy tickets?
End Dialog History

","Schema for Flights
Intent: SearchOnewayFlight
required slots: origin city,destination city,departure date
optional slots: airlines,passengers,flight class,number checked bags
Intent: SearchRoundtripFlights
required slots: origin city,destination city,departure date,return date
optional slots: airlines,passengers,flight class,number checked bags","ApiCall(method='SearchOnewayFlight', parameters={'departure_date': '2019-03-06', 'destination_city': 'Seattle', 'flight_class': 'Economy', 'number_checked_bags': '0', 'origin_city': 'Atlanta'})","1"
"1_00077","6","flights","Flights_3","User: I need a one way flight and I have 0 bags that need to be checked in.
System: On which date would you like to travel and to where?
User: I want to fly to Seattle on the 6th of March.
System: What city do you want to leave from?
User: Look for flights departing Atlanta.
System: I have 4 flights for you. How about American Airlines? There is one flight that takes off at 4:20 pm local time with 0 layovers. This ticket costs $187 per passenger.
Last User Utterance:I need something else. Could you find economy tickets?
End Dialog History

Search Results:
{'search_results': {'airlines': 'American Airlines', 'arrives_next_day': 'False', 'departure_date': '2019-03-06', 'destination_airport_name': 'Seattle-Tacoma International Airport', 'destination_city': 'Seattle', 'flight_class': 'Economy', 'number_checked_bags': '0', 'number_stops': '0', 'origin_airport_name': 'Hartsfield-Jackson International Airport', 'origin_city': 'Atlanta', 'outbound_arrival_time': '18:52', 'outbound_departure_time': '16:20', 'passengers': '1', 'price': '187'}}
End Search Results
ApiCall(method='SearchOnewayFlight', parameters={'departure_date': '2019-03-06', 'destination_city': 'Seattle', 'flight_class': 'Economy', 'number_checked_bags': '0', 'origin_city': 'Atlanta'})","Schema for Flights
Intent: SearchOnewayFlight
required slots: origin city,destination city,departure date
optional slots: airlines,passengers,flight class,number checked bags
Intent: SearchRoundtripFlights
required slots: origin city,destination city,departure date,return date
optional slots: airlines,passengers,flight class,number checked bags","I have 3 flights for you. Do you want to fly Delta Airlines? The flight takes off at 2:30 pm local time with 0 layovers and costs $194 per person.","0"
"1_00077","7","flights","Flights_3","User: I need a one way flight and I have 0 bags that need to be checked in.
System: On which date would you like to travel and to where?
User: I want to fly to Seattle on the 6th of March.
System: What city do you want to leave from?
User: Look for flights departing Atlanta.
System: I have 4 flights for you. How about American Airlines? There is one flight that takes off at 4:20 pm local time with 0 layovers. This ticket costs $187 per passenger.
User: I need something else. Could you find economy tickets?
System: I have 3 flights for you. Do you want to fly Delta Airlines? The flight takes off at 2:30 pm local time with 0 layovers and costs $194 per person.
Last User Utterance:I want four seats but find me other options.
End Dialog History

","Schema for Flights
Intent: SearchOnewayFlight
required slots: origin city,destination city,departure date
optional slots: airlines,passengers,flight class,number checked bags
Intent: SearchRoundtripFlights
required slots: origin city,destination city,departure date,return date
optional slots: airlines,passengers,flight class,number checked bags","ApiCall(method='SearchOnewayFlight', parameters={'departure_date': '2019-03-06', 'destination_city': 'Seattle', 'flight_class': 'Economy', 'number_checked_bags': '0', 'origin_city': 'Atlanta', 'passengers': '4'})","1"
"1_00077","8","flights","Flights_3","User: I need a one way flight and I have 0 bags that need to be checked in.
System: On which date would you like to travel and to where?
User: I want to fly to Seattle on the 6th of March.
System: What city do you want to leave from?
User: Look for flights departing Atlanta.
System: I have 4 flights for you. How about American Airlines? There is one flight that takes off at 4:20 pm local time with 0 layovers. This ticket costs $187 per passenger.
User: I need something else. Could you find economy tickets?
System: I have 3 flights for you. Do you want to fly Delta Airlines? The flight takes off at 2:30 pm local time with 0 layovers and costs $194 per person.
Last User Utterance:I want four seats but find me other options.
End Dialog History

Search Results:
{'search_results': {'airlines': 'American Airlines', 'arrives_next_day': 'False', 'departure_date': '2019-03-06', 'destination_airport_name': 'Seattle-Tacoma International Airport', 'destination_city': 'Seattle', 'flight_class': 'Economy', 'number_checked_bags': '0', 'number_stops': '0', 'origin_airport_name': 'Hartsfield-Jackson International Airport', 'origin_city': 'Atlanta', 'outbound_arrival_time': '18:52', 'outbound_departure_time': '16:20', 'passengers': '4', 'price': '187'}}
End Search Results
ApiCall(method='SearchOnewayFlight', parameters={'departure_date': '2019-03-06', 'destination_city': 'Seattle', 'flight_class': 'Economy', 'number_checked_bags': '0', 'origin_city': 'Atlanta', 'passengers': '4'})","Schema for Flights
Intent: SearchOnewayFlight
required slots: origin city,destination city,departure date
optional slots: airlines,passengers,flight class,number checked bags
Intent: SearchRoundtripFlights
required slots: origin city,destination city,departure date,return date
optional slots: airlines,passengers,flight class,number checked bags","There is a Southwest Airlines flight that leaves at 7:15 pm local time. It has 1 layover and costs $334.","0"
"1_00077","9","flights","Flights_3","User: I need a one way flight and I have 0 bags that need to be checked in.
System: On which date would you like to travel and to where?
User: I want to fly to Seattle on the 6th of March.
System: What city do you want to leave from?
User: Look for flights departing Atlanta.
System: I have 4 flights for you. How about American Airlines? There is one flight that takes off at 4:20 pm local time with 0 layovers. This ticket costs $187 per passenger.
User: I need something else. Could you find economy tickets?
System: I have 3 flights for you. Do you want to fly Delta Airlines? The flight takes off at 2:30 pm local time with 0 layovers and costs $194 per person.
User: I want four seats but find me other options.
System: There is a Southwest Airlines flight that leaves at 7:15 pm local time. It has 1 layover and costs $334.
Last User Utterance:Would it arrive the day after? At which airport does it land?
End Dialog History

","Schema for Flights
Intent: SearchOnewayFlight
required slots: origin city,destination city,departure date
optional slots: airlines,passengers,flight class,number checked bags
Intent: SearchRoundtripFlights
required slots: origin city,destination city,departure date,return date
optional slots: airlines,passengers,flight class,number checked bags","It will land at Seattle-Tacoma International Airport the following day.","0"
"1_00077","10","flights","Flights_3","User: I need a one way flight and I have 0 bags that need to be checked in.
System: On which date would you like to travel and to where?
User: I want to fly to Seattle on the 6th of March.
System: What city do you want to leave from?
User: Look for flights departing Atlanta.
System: I have 4 flights for you. How about American Airlines? There is one flight that takes off at 4:20 pm local time with 0 layovers. This ticket costs $187 per passenger.
User: I need something else. Could you find economy tickets?
System: I have 3 flights for you. Do you want to fly Delta Airlines? The flight takes off at 2:30 pm local time with 0 layovers and costs $194 per person.
User: I want four seats but find me other options.
System: There is a Southwest Airlines flight that leaves at 7:15 pm local time. It has 1 layover and costs $334.
User: Would it arrive the day after? At which airport does it land?
System: It will land at Seattle-Tacoma International Airport the following day.
Last User Utterance:Okay, I need round trip flights that return on 8th of this month.
End Dialog History

","Schema for Flights
Intent: SearchOnewayFlight
required slots: origin city,destination city,departure date
optional slots: airlines,passengers,flight class,number checked bags
Intent: SearchRoundtripFlights
required slots: origin city,destination city,departure date,return date
optional slots: airlines,passengers,flight class,number checked bags","ApiCall(method='SearchRoundtripFlights', parameters={'airlines': 'Southwest Airlines', 'departure_date': '2019-03-06', 'destination_city': 'Seattle', 'flight_class': 'Economy', 'number_checked_bags': '0', 'origin_city': 'Atlanta', 'passengers': '4', 'return_date': '2019-03-08'})","1"
"1_00077","11","flights","Flights_3","User: I need a one way flight and I have 0 bags that need to be checked in.
System: On which date would you like to travel and to where?
User: I want to fly to Seattle on the 6th of March.
System: What city do you want to leave from?
User: Look for flights departing Atlanta.
System: I have 4 flights for you. How about American Airlines? There is one flight that takes off at 4:20 pm local time with 0 layovers. This ticket costs $187 per passenger.
User: I need something else. Could you find economy tickets?
System: I have 3 flights for you. Do you want to fly Delta Airlines? The flight takes off at 2:30 pm local time with 0 layovers and costs $194 per person.
User: I want four seats but find me other options.
System: There is a Southwest Airlines flight that leaves at 7:15 pm local time. It has 1 layover and costs $334.
User: Would it arrive the day after? At which airport does it land?
System: It will land at Seattle-Tacoma International Airport the following day.
Last User Utterance:Okay, I need round trip flights that return on 8th of this month.
End Dialog History

Search Results:
{'search_results': {'airlines': 'Southwest Airlines', 'arrives_next_day': 'True', 'departure_date': '2019-03-06', 'destination_airport_name': 'Seattle-Tacoma International Airport', 'destination_city': 'Seattle', 'flight_class': 'Economy', 'inbound_arrival_time': '03:27', 'inbound_departure_time': '18:55', 'number_checked_bags': '0', 'number_stops': '1', 'origin_airport_name': 'Hartsfield-Jackson International Airport', 'origin_city': 'Atlanta', 'outbound_arrival_time': '01:17', 'outbound_departure_time': '19:15', 'passengers': '4', 'price': '485', 'return_date': '2019-03-08'}}
End Search Results
ApiCall(method='SearchRoundtripFlights', parameters={'airlines': 'Southwest Airlines', 'departure_date': '2019-03-06', 'destination_city': 'Seattle', 'flight_class': 'Economy', 'number_checked_bags': '0', 'origin_city': 'Atlanta', 'passengers': '4', 'return_date': '2019-03-08'})","Schema for Flights
Intent: SearchOnewayFlight
required slots: origin city,destination city,departure date
optional slots: airlines,passengers,flight class,number checked bags
Intent: SearchRoundtripFlights
required slots: origin city,destination city,departure date,return date
optional slots: airlines,passengers,flight class,number checked bags","I have 1 flight that I think you would like. How about Southwest Airlines? This flight leaves at 7:15 pm mand returns at 6:55 pm local time. It costs $485 per person.","0"
"1_00077","12","flights","Flights_3","User: I need a one way flight and I have 0 bags that need to be checked in.
System: On which date would you like to travel and to where?
User: I want to fly to Seattle on the 6th of March.
System: What city do you want to leave from?
User: Look for flights departing Atlanta.
System: I have 4 flights for you. How about American Airlines? There is one flight that takes off at 4:20 pm local time with 0 layovers. This ticket costs $187 per passenger.
User: I need something else. Could you find economy tickets?
System: I have 3 flights for you. Do you want to fly Delta Airlines? The flight takes off at 2:30 pm local time with 0 layovers and costs $194 per person.
User: I want four seats but find me other options.
System: There is a Southwest Airlines flight that leaves at 7:15 pm local time. It has 1 layover and costs $334.
User: Would it arrive the day after? At which airport does it land?
System: It will land at Seattle-Tacoma International Airport the following day.
User: Okay, I need round trip flights that return on 8th of this month.
System: I have 1 flight that I think you would like. How about Southwest Airlines? This flight leaves at 7:15 pm mand returns at 6:55 pm local time. It costs $485 per person.
Last User Utterance:Oky. Thank you for your assistance.
End Dialog History

","Schema for Flights
Intent: SearchOnewayFlight
required slots: origin city,destination city,departure date
optional slots: airlines,passengers,flight class,number checked bags
Intent: SearchRoundtripFlights
required slots: origin city,destination city,departure date,return date
optional slots: airlines,passengers,flight class,number checked bags","Have an awesome day.","0"
"1_00078","1","flights","Flights_3","
Last User Utterance:Can you find me a one way flight? I have 0 bags so no need to check any in
End Dialog History

","Schema for Flights
Intent: SearchOnewayFlight
required slots: origin city,destination city,departure date
optional slots: airlines,passengers,flight class,number checked bags
Intent: SearchRoundtripFlights
required slots: origin city,destination city,departure date,return date
optional slots: airlines,passengers,flight class,number checked bags","Where do you want to depart from?","0"
"1_00078","2","flights","Flights_3","User: Can you find me a one way flight? I have 0 bags so no need to check any in
System: Where do you want to depart from?
Last User Utterance:Let's look for flights from Philadelphia
End Dialog History

","Schema for Flights
Intent: SearchOnewayFlight
required slots: origin city,destination city,departure date
optional slots: airlines,passengers,flight class,number checked bags
Intent: SearchRoundtripFlights
required slots: origin city,destination city,departure date,return date
optional slots: airlines,passengers,flight class,number checked bags","Where are you going to and what date are you travelling?","0"
"1_00078","3","flights","Flights_3","User: Can you find me a one way flight? I have 0 bags so no need to check any in
System: Where do you want to depart from?
User: Let's look for flights from Philadelphia
System: Where are you going to and what date are you travelling?
Last User Utterance:I'm flying to Atlanta and want to leave on the 3rd
End Dialog History

","Schema for Flights
Intent: SearchOnewayFlight
required slots: origin city,destination city,departure date
optional slots: airlines,passengers,flight class,number checked bags
Intent: SearchRoundtripFlights
required slots: origin city,destination city,departure date,return date
optional slots: airlines,passengers,flight class,number checked bags","ApiCall(method='SearchOnewayFlight', parameters={'departure_date': '2019-03-03', 'destination_city': 'Atlanta', 'number_checked_bags': '0', 'origin_city': 'Philadelphia'})","1"
"1_00078","4","flights","Flights_3","User: Can you find me a one way flight? I have 0 bags so no need to check any in
System: Where do you want to depart from?
User: Let's look for flights from Philadelphia
System: Where are you going to and what date are you travelling?
Last User Utterance:I'm flying to Atlanta and want to leave on the 3rd
End Dialog History

Search Results:
{'search_results': {'airlines': 'American Airlines', 'arrives_next_day': 'True', 'departure_date': '2019-03-03', 'destination_airport_name': 'Hartsfield-Jackson International Airport', 'destination_city': 'Atlanta', 'flight_class': 'Economy', 'number_checked_bags': '0', 'number_stops': '1', 'origin_airport_name': 'PHL International Airport', 'origin_city': 'Philadelphia', 'outbound_arrival_time': '00:52', 'outbound_departure_time': '20:45', 'passengers': '1', 'price': '196'}}
End Search Results
ApiCall(method='SearchOnewayFlight', parameters={'departure_date': '2019-03-03', 'destination_city': 'Atlanta', 'number_checked_bags': '0', 'origin_city': 'Philadelphia'})","Schema for Flights
Intent: SearchOnewayFlight
required slots: origin city,destination city,departure date
optional slots: airlines,passengers,flight class,number checked bags
Intent: SearchRoundtripFlights
required slots: origin city,destination city,departure date,return date
optional slots: airlines,passengers,flight class,number checked bags","How's this American Airlines flight that leaves at 8:45 pm and has 1 layover. It costs $196 total","0"
"1_00078","5","flights","Flights_3","User: Can you find me a one way flight? I have 0 bags so no need to check any in
System: Where do you want to depart from?
User: Let's look for flights from Philadelphia
System: Where are you going to and what date are you travelling?
User: I'm flying to Atlanta and want to leave on the 3rd
System: How's this American Airlines flight that leaves at 8:45 pm and has 1 layover. It costs $196 total
Last User Utterance:Can you book four seats but with Southwest Airlines.
End Dialog History

","Schema for Flights
Intent: SearchOnewayFlight
required slots: origin city,destination city,departure date
optional slots: airlines,passengers,flight class,number checked bags
Intent: SearchRoundtripFlights
required slots: origin city,destination city,departure date,return date
optional slots: airlines,passengers,flight class,number checked bags","ApiCall(method='SearchOnewayFlight', parameters={'airlines': 'Southwest Airlines', 'departure_date': '2019-03-03', 'destination_city': 'Atlanta', 'number_checked_bags': '0', 'origin_city': 'Philadelphia', 'passengers': '4'})","1"
"1_00078","6","flights","Flights_3","User: Can you find me a one way flight? I have 0 bags so no need to check any in
System: Where do you want to depart from?
User: Let's look for flights from Philadelphia
System: Where are you going to and what date are you travelling?
User: I'm flying to Atlanta and want to leave on the 3rd
System: How's this American Airlines flight that leaves at 8:45 pm and has 1 layover. It costs $196 total
Last User Utterance:Can you book four seats but with Southwest Airlines.
End Dialog History

Search Results:
{'search_results': {'airlines': 'Southwest Airlines', 'arrives_next_day': 'False', 'departure_date': '2019-03-03', 'destination_airport_name': 'Hartsfield-Jackson International Airport', 'destination_city': 'Atlanta', 'flight_class': 'Economy', 'number_checked_bags': '0', 'number_stops': '1', 'origin_airport_name': 'PHL International Airport', 'origin_city': 'Philadelphia', 'outbound_arrival_time': '19:07', 'outbound_departure_time': '15:30', 'passengers': '4', 'price': '208'}}
End Search Results
ApiCall(method='SearchOnewayFlight', parameters={'airlines': 'Southwest Airlines', 'departure_date': '2019-03-03', 'destination_city': 'Atlanta', 'number_checked_bags': '0', 'origin_city': 'Philadelphia', 'passengers': '4'})","Schema for Flights
Intent: SearchOnewayFlight
required slots: origin city,destination city,departure date
optional slots: airlines,passengers,flight class,number checked bags
Intent: SearchRoundtripFlights
required slots: origin city,destination city,departure date,return date
optional slots: airlines,passengers,flight class,number checked bags","There's a Southwest Airlines flight that takes off at 3:30 pm and has 1 layover and costs $208 a head","0"
"1_00078","7","flights","Flights_3","User: Can you find me a one way flight? I have 0 bags so no need to check any in
System: Where do you want to depart from?
User: Let's look for flights from Philadelphia
System: Where are you going to and what date are you travelling?
User: I'm flying to Atlanta and want to leave on the 3rd
System: How's this American Airlines flight that leaves at 8:45 pm and has 1 layover. It costs $196 total
User: Can you book four seats but with Southwest Airlines.
System: There's a Southwest Airlines flight that takes off at 3:30 pm and has 1 layover and costs $208 a head
Last User Utterance:Does it arrive the next day? And which airport does that flight leave from?
End Dialog History

","Schema for Flights
Intent: SearchOnewayFlight
required slots: origin city,destination city,departure date
optional slots: airlines,passengers,flight class,number checked bags
Intent: SearchRoundtripFlights
required slots: origin city,destination city,departure date,return date
optional slots: airlines,passengers,flight class,number checked bags","The flight leaves from PHL International Airport and it arrives on the same day","0"
"1_00078","8","flights","Flights_3","User: Can you find me a one way flight? I have 0 bags so no need to check any in
System: Where do you want to depart from?
User: Let's look for flights from Philadelphia
System: Where are you going to and what date are you travelling?
User: I'm flying to Atlanta and want to leave on the 3rd
System: How's this American Airlines flight that leaves at 8:45 pm and has 1 layover. It costs $196 total
User: Can you book four seats but with Southwest Airlines.
System: There's a Southwest Airlines flight that takes off at 3:30 pm and has 1 layover and costs $208 a head
User: Does it arrive the next day? And which airport does that flight leave from?
System: The flight leaves from PHL International Airport and it arrives on the same day
Last User Utterance:Alright, help me find round trip flights
End Dialog History

","Schema for Flights
Intent: SearchOnewayFlight
required slots: origin city,destination city,departure date
optional slots: airlines,passengers,flight class,number checked bags
Intent: SearchRoundtripFlights
required slots: origin city,destination city,departure date,return date
optional slots: airlines,passengers,flight class,number checked bags","What day do you want your return to be?","0"
"1_00078","9","flights","Flights_3","User: Can you find me a one way flight? I have 0 bags so no need to check any in
System: Where do you want to depart from?
User: Let's look for flights from Philadelphia
System: Where are you going to and what date are you travelling?
User: I'm flying to Atlanta and want to leave on the 3rd
System: How's this American Airlines flight that leaves at 8:45 pm and has 1 layover. It costs $196 total
User: Can you book four seats but with Southwest Airlines.
System: There's a Southwest Airlines flight that takes off at 3:30 pm and has 1 layover and costs $208 a head
User: Does it arrive the next day? And which airport does that flight leave from?
System: The flight leaves from PHL International Airport and it arrives on the same day
User: Alright, help me find round trip flights
System: What day do you want your return to be?
Last User Utterance:Let's make the return on March 5th
End Dialog History

","Schema for Flights
Intent: SearchOnewayFlight
required slots: origin city,destination city,departure date
optional slots: airlines,passengers,flight class,number checked bags
Intent: SearchRoundtripFlights
required slots: origin city,destination city,departure date,return date
optional slots: airlines,passengers,flight class,number checked bags","ApiCall(method='SearchRoundtripFlights', parameters={'airlines': 'Southwest Airlines', 'departure_date': '2019-03-03', 'destination_city': 'Atlanta', 'number_checked_bags': '0', 'origin_city': 'Philadelphia', 'passengers': '4', 'return_date': '2019-03-05'})","1"
"1_00078","10","flights","Flights_3","User: Can you find me a one way flight? I have 0 bags so no need to check any in
System: Where do you want to depart from?
User: Let's look for flights from Philadelphia
System: Where are you going to and what date are you travelling?
User: I'm flying to Atlanta and want to leave on the 3rd
System: How's this American Airlines flight that leaves at 8:45 pm and has 1 layover. It costs $196 total
User: Can you book four seats but with Southwest Airlines.
System: There's a Southwest Airlines flight that takes off at 3:30 pm and has 1 layover and costs $208 a head
User: Does it arrive the next day? And which airport does that flight leave from?
System: The flight leaves from PHL International Airport and it arrives on the same day
User: Alright, help me find round trip flights
System: What day do you want your return to be?
Last User Utterance:Let's make the return on March 5th
End Dialog History

Search Results:
{'search_results': {'airlines': 'Southwest Airlines', 'arrives_next_day': 'False', 'departure_date': '2019-03-03', 'destination_airport_name': 'Hartsfield-Jackson International Airport', 'destination_city': 'Atlanta', 'flight_class': 'Economy', 'inbound_arrival_time': '11:16', 'inbound_departure_time': '06:40', 'number_checked_bags': '0', 'number_stops': '1', 'origin_airport_name': 'PHL International Airport', 'origin_city': 'Philadelphia', 'outbound_arrival_time': '19:07', 'outbound_departure_time': '15:30', 'passengers': '4', 'price': '385', 'return_date': '2019-03-05'}}
End Search Results
ApiCall(method='SearchRoundtripFlights', parameters={'airlines': 'Southwest Airlines', 'departure_date': '2019-03-03', 'destination_city': 'Atlanta', 'number_checked_bags': '0', 'origin_city': 'Philadelphia', 'passengers': '4', 'return_date': '2019-03-05'})","Schema for Flights
Intent: SearchOnewayFlight
required slots: origin city,destination city,departure date
optional slots: airlines,passengers,flight class,number checked bags
Intent: SearchRoundtripFlights
required slots: origin city,destination city,departure date,return date
optional slots: airlines,passengers,flight class,number checked bags","I found 1 flight via Southwest Airlines that leaves at 3:30 pm and the return flight takes off at 6:40 am and will cost you $385","0"
"1_00078","11","flights","Flights_3","User: Can you find me a one way flight? I have 0 bags so no need to check any in
System: Where do you want to depart from?
User: Let's look for flights from Philadelphia
System: Where are you going to and what date are you travelling?
User: I'm flying to Atlanta and want to leave on the 3rd
System: How's this American Airlines flight that leaves at 8:45 pm and has 1 layover. It costs $196 total
User: Can you book four seats but with Southwest Airlines.
System: There's a Southwest Airlines flight that takes off at 3:30 pm and has 1 layover and costs $208 a head
User: Does it arrive the next day? And which airport does that flight leave from?
System: The flight leaves from PHL International Airport and it arrives on the same day
User: Alright, help me find round trip flights
System: What day do you want your return to be?
User: Let's make the return on March 5th
System: I found 1 flight via Southwest Airlines that leaves at 3:30 pm and the return flight takes off at 6:40 am and will cost you $385
Last User Utterance:Where does that land?
End Dialog History

","Schema for Flights
Intent: SearchOnewayFlight
required slots: origin city,destination city,departure date
optional slots: airlines,passengers,flight class,number checked bags
Intent: SearchRoundtripFlights
required slots: origin city,destination city,departure date,return date
optional slots: airlines,passengers,flight class,number checked bags","It will arrive at Hartsfield-Jackson International Airport","0"
"1_00078","12","flights","Flights_3","User: Can you find me a one way flight? I have 0 bags so no need to check any in
System: Where do you want to depart from?
User: Let's look for flights from Philadelphia
System: Where are you going to and what date are you travelling?
User: I'm flying to Atlanta and want to leave on the 3rd
System: How's this American Airlines flight that leaves at 8:45 pm and has 1 layover. It costs $196 total
User: Can you book four seats but with Southwest Airlines.
System: There's a Southwest Airlines flight that takes off at 3:30 pm and has 1 layover and costs $208 a head
User: Does it arrive the next day? And which airport does that flight leave from?
System: The flight leaves from PHL International Airport and it arrives on the same day
User: Alright, help me find round trip flights
System: What day do you want your return to be?
User: Let's make the return on March 5th
System: I found 1 flight via Southwest Airlines that leaves at 3:30 pm and the return flight takes off at 6:40 am and will cost you $385
User: Where does that land?
System: It will arrive at Hartsfield-Jackson International Airport
Last User Utterance:Alright that sounds good
End Dialog History

","Schema for Flights
Intent: SearchOnewayFlight
required slots: origin city,destination city,departure date
optional slots: airlines,passengers,flight class,number checked bags
Intent: SearchRoundtripFlights
required slots: origin city,destination city,departure date,return date
optional slots: airlines,passengers,flight class,number checked bags","Can I do anything else for you?","0"
